"pers_id","nombre","pergoomet_citations","pergoomet_yearfirst","pergoomet_yearlast","pergoomet_years","pergoomet_citespaper","pergoomet_citesyear","pergoomet_hindex","pergoomet_papers","pergoomet_eindex","pergoomet_awcr","pergoomet_awindex","pergoomet_gindex","pergoomet_hcindex","uniorg_id","uniorg_nombre","tipuniorg_id"
4776,"Felix Alberto Guzman Diaz",379,2000,2023,24,18.05,15.79,9,21,16.85,35.11,5.93,19,7,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4777,"Ricardo Steven Cardona Calderon",4,2017,2019,7,2.0,0.57,1,2,1.73,0.57,0.76,2,1,4222,"Estudios Socioeconómicos-Corpoica",12
4777,"Ricardo Steven Cardona Calderon",4,2017,2019,7,2.0,0.57,1,2,1.73,0.57,0.76,2,1,4290,"Centro de Investigación Nataima",9
4777,"Ricardo Steven Cardona Calderon",4,2017,2019,7,2.0,0.57,1,2,1.73,0.57,0.76,2,1,4275,"Red de Innovación de Raíces y Tubérculos",13
4784,"Wilfrand Ferney Bejarano Herrera",294,2014,2022,10,21.0,29.4,6,14,15.33,46.75,6.84,14,6,4291,"Centro de Investigación Obonuco",9
4784,"Wilfrand Ferney Bejarano Herrera",294,2014,2022,10,21.0,29.4,6,14,15.33,46.75,6.84,14,6,4281,"Red de Innovación de Ganadería y Especies Menores",13
4784,"Wilfrand Ferney Bejarano Herrera",294,2014,2022,10,21.0,29.4,6,14,15.33,46.75,6.84,14,6,4237,"Sistemas Agropecuarios sostenibles",12
4800,"Jorge Guillermo Noriega Marquez",25,2012,2023,12,1.25,2.08,2,20,4.47,3.23,1.8,5,2,4281,"Red de Innovación de Ganadería y Especies Menores",13
4800,"Jorge Guillermo Noriega Marquez",25,2012,2023,12,1.25,2.08,2,20,4.47,3.23,1.8,5,2,4285,"Centro de Investigación El Nus",9
4800,"Jorge Guillermo Noriega Marquez",25,2012,2023,12,1.25,2.08,2,20,4.47,3.23,1.8,5,2,4224,"Grupo de Investigación e Innovación en salud y bienestar animal",12
4802,"Carolina Angel Garcia",23,2017,2023,7,4.6,3.29,2,5,4.36,3.6,1.9,4,2,4300,"Sede Popayán",9
4824,"Yury Tatiana Granja Salcedo",617,2011,2024,13,7.09,47.46,12,87,17.32,99.74,9.99,23,10,4281,"Red de Innovación de Ganadería y Especies Menores",13
4824,"Yury Tatiana Granja Salcedo",617,2011,2024,13,7.09,47.46,12,87,17.32,99.74,9.99,23,10,4230,"Microbiología y Nutrición Animal del Trópico",12
4824,"Yury Tatiana Granja Salcedo",617,2011,2024,13,7.09,47.46,12,87,17.32,99.74,9.99,23,10,4285,"Centro de Investigación El Nus",9
4844,"Juan Felipe Larrañaga Monsalve",0,2023,2023,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4844,"Juan Felipe Larrañaga Monsalve",0,2023,2023,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4293,"Centro de Investigación Tibaitatá",9
4844,"Juan Felipe Larrañaga Monsalve",0,2023,2023,1,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4279,"Red de Innovación de Frutales",13
4854,"Yeisson Gutierrez Lopez",393,2011,2024,13,11.56,30.23,12,34,12.92,61.66,7.85,19,9,4286,"Centro de Investigación La Libertad",9
4854,"Yeisson Gutierrez Lopez",393,2011,2024,13,11.56,30.23,12,34,12.92,61.66,7.85,19,9,4277,"Red de Innovación de Cultivos Permanentes",13
4854,"Yeisson Gutierrez Lopez",393,2011,2024,13,11.56,30.23,12,34,12.92,61.66,7.85,19,9,4220,"Control biológico de plagas agrícolas",12
4856,"Fabricio Carvalho Eulalio Leite",1385,2010,2023,14,27.7,98.93,23,50,25.83,191.76,13.85,37,18,4288,"Centro de Investigación La Suiza",9
4856,"Fabricio Carvalho Eulalio Leite",1385,2010,2023,14,27.7,98.93,23,50,25.83,191.76,13.85,37,18,4280,"Red de Innovación de Cacao",13
4856,"Fabricio Carvalho Eulalio Leite",1385,2010,2023,14,27.7,98.93,23,50,25.83,191.76,13.85,37,18,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
4879,"Julio Ernesto Muñoz Falcon",569,1992,2015,32,20.32,17.78,9,28,21.52,37.0,6.08,23,6,4236,"Sistemas agrícolas del trópico (SAT)",12
4879,"Julio Ernesto Muñoz Falcon",569,1992,2015,32,20.32,17.78,9,28,21.52,37.0,6.08,23,6,4282,"Centro de Investigación Caribia",9
4879,"Julio Ernesto Muñoz Falcon",569,1992,2015,32,20.32,17.78,9,28,21.52,37.0,6.08,23,6,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
4893,"Camilo Alejandro Corchuelo Rodriguez",726,2010,2022,14,60.5,51.86,10,12,24.88,113.88,10.67,12,8,4305,"Sede Central",9
4917,"Carlos Alberto Marcillo Paguay",17,2014,2022,10,1.89,1.7,3,9,2.45,4.68,2.16,4,2,4291,"Centro de Investigación Obonuco",9
4955,"Argenis Antonio Mora Garces",400,1972,2023,52,4.94,7.69,9,81,13.64,40.23,6.34,18,6,4286,"Centro de Investigación La Libertad",9
4955,"Argenis Antonio Mora Garces",400,1972,2023,52,4.94,7.69,9,81,13.64,40.23,6.34,18,6,4277,"Red de Innovación de Cultivos Permanentes",13
4992,"Carmen Alicia Parrado Moreno",100,2017,2020,7,14.29,14.29,5,7,8.54,22.39,4.73,7,4,4286,"Centro de Investigación La Libertad",9
4992,"Carmen Alicia Parrado Moreno",100,2017,2020,7,14.29,14.29,5,7,8.54,22.39,4.73,7,4,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
4992,"Carmen Alicia Parrado Moreno",100,2017,2020,7,14.29,14.29,5,7,8.54,22.39,4.73,7,4,4216,"Agricultura de conservación para suelos de tropico bajo",12
5034,"Diego Leonardo Cortes Delgadillo",57,2013,2023,11,9.5,5.18,3,6,6.93,6.02,2.45,6,3,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
5034,"Diego Leonardo Cortes Delgadillo",57,2013,2023,11,9.5,5.18,3,6,6.93,6.02,2.45,6,3,4275,"Red de Innovación de Raíces y Tubérculos",13
5034,"Diego Leonardo Cortes Delgadillo",57,2013,2023,11,9.5,5.18,3,6,6.93,6.02,2.45,6,3,4291,"Centro de Investigación Obonuco",9
5059,"Ivan Dario Camargo Rodriguez",82,2006,2023,18,13.67,4.56,5,6,7.48,12.45,3.53,6,5,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
5059,"Ivan Dario Camargo Rodriguez",82,2006,2023,18,13.67,4.56,5,6,7.48,12.45,3.53,6,5,4288,"Centro de Investigación La Suiza",9
5059,"Ivan Dario Camargo Rodriguez",82,2006,2023,18,13.67,4.56,5,6,7.48,12.45,3.53,6,5,4280,"Red de Innovación de Cacao",13
5067,"Juan Guillermo Cubillos Hinojosa",295,2009,2023,15,7.38,19.67,8,40,13.6,29.69,5.45,17,7,4275,"Red de Innovación de Raíces y Tubérculos",13
5067,"Juan Guillermo Cubillos Hinojosa",295,2009,2023,15,7.38,19.67,8,40,13.6,29.69,5.45,17,7,4289,"Centro de Investigación Motilonia",9
5229,"Alba Marina Cotes Prado",2226,1986,2023,38,5.33,58.58,24,418,24.35,210.13,14.5,37,13,4305,"Sede Central",9
5229,"Alba Marina Cotes Prado",2226,1986,2023,38,5.33,58.58,24,418,24.35,210.13,14.5,37,13,4220,"Control biológico de plagas agrícolas",12
5229,"Alba Marina Cotes Prado",2226,1986,2023,38,5.33,58.58,24,418,24.35,210.13,14.5,37,13,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
5796,"Jhon Alexander Rincon Reina",5,2020,2021,4,2.5,1.25,1,2,2.0,1.25,1.12,2,1,4286,"Centro de Investigación La Libertad",9
5796,"Jhon Alexander Rincon Reina",5,2020,2021,4,2.5,1.25,1,2,2.0,1.25,1.12,2,1,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
5796,"Jhon Alexander Rincon Reina",5,2020,2021,4,2.5,1.25,1,2,2.0,1.25,1.12,2,1,4226,"Innovaciones tecnológicas para agregar valor a recursos agrícolas (ITAV)",12
5796,"Jhon Alexander Rincon Reina",5,2020,2021,4,2.5,1.25,1,2,2.0,1.25,1.12,2,1,4279,"Red de Innovación de Frutales",13
5849,"Gabriela  Toro Tobon",3,2022,2023,2,1.0,1.5,1,3,1.41,1.5,1.22,1,1,4237,"Sistemas Agropecuarios sostenibles",12
5849,"Gabriela  Toro Tobon",3,2022,2023,2,1.0,1.5,1,3,1.41,1.5,1.22,1,1,4293,"Centro de Investigación Tibaitatá",9
5849,"Gabriela  Toro Tobon",3,2022,2023,2,1.0,1.5,1,3,1.41,1.5,1.22,1,1,4281,"Red de Innovación de Ganadería y Especies Menores",13
5885,"Donald Heberth Riascos Ortiz",47,2011,2023,13,1.88,3.62,4,25,3.74,12.23,3.5,6,5,4227,"Investigación en frutas del trópico",12
5885,"Donald Heberth Riascos Ortiz",47,2011,2023,13,1.88,3.62,4,25,3.74,12.23,3.5,6,5,4291,"Centro de Investigación Obonuco",9
5885,"Donald Heberth Riascos Ortiz",47,2011,2023,13,1.88,3.62,4,25,3.74,12.23,3.5,6,5,4275,"Red de Innovación de Raíces y Tubérculos",13
5892,"Jose Alexander Rodriguez ",268,2002,2023,22,7.88,12.18,8,34,13.15,40.96,6.4,16,5,4277,"Red de Innovación de Cultivos Permanentes",13
5892,"Jose Alexander Rodriguez ",268,2002,2023,22,7.88,12.18,8,34,13.15,40.96,6.4,16,5,4237,"Sistemas Agropecuarios sostenibles",12
5892,"Jose Alexander Rodriguez ",268,2002,2023,22,7.88,12.18,8,34,13.15,40.96,6.4,16,5,4285,"Centro de Investigación El Nus",9
5892,"Jose Alexander Rodriguez ",268,2002,2023,22,7.88,12.18,8,34,13.15,40.96,6.4,16,5,4230,"Microbiología y Nutrición Animal del Trópico",12
6017,"Daniela Paola Villarreal Pacheco",0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4290,"Centro de Investigación Nataima",9
6104,"Luisa Fernanda Saray Culma",0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4275,"Red de Innovación de Raíces y Tubérculos",13
6104,"Luisa Fernanda Saray Culma",0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4293,"Centro de Investigación Tibaitatá",9
6104,"Luisa Fernanda Saray Culma",0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
6251,"Hector Daniel Sandoval Gutierrez",0,2006,2006,18,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4302,"Sede Yopal",9
6254,"Gilberto  Tovar Claros",7,2017,2022,7,2.33,1.0,2,3,1.41,2.24,1.5,2,2,4285,"Centro de Investigación El Nus",9
6254,"Gilberto  Tovar Claros",7,2017,2022,7,2.33,1.0,2,3,1.41,2.24,1.5,2,2,4281,"Red de Innovación de Ganadería y Especies Menores",13
6351,"Dario Antonio Vallejo Timaran",275,2008,2021,16,6.11,17.19,11,45,7.68,44.16,6.65,14,9,4224,"Grupo de Investigación e Innovación en salud y bienestar animal",12
6351,"Dario Antonio Vallejo Timaran",275,2008,2021,16,6.11,17.19,11,45,7.68,44.16,6.65,14,9,4281,"Red de Innovación de Ganadería y Especies Menores",13
6351,"Dario Antonio Vallejo Timaran",275,2008,2021,16,6.11,17.19,11,45,7.68,44.16,6.65,14,9,4291,"Centro de Investigación Obonuco",9
6373,"Estefania  Bohorquez Andrade",0,2018,2018,6,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
6373,"Estefania  Bohorquez Andrade",0,2018,2018,6,0.0,0.0,0,1,0.0,0.0,0.0,0,0,4305,"Sede Central",9
6562,"Wilson  Anchico Jojoa",22,2018,2023,6,1.69,3.67,3,13,3.16,9.33,3.06,4,4,4294,"Centro de Investigación Turipaná",9
6562,"Wilson  Anchico Jojoa",22,2018,2023,6,1.69,3.67,3,13,3.16,9.33,3.06,4,4,4236,"Sistemas agrícolas del trópico (SAT)",12
6648,"David Eduardo Alvarez Sanchez",170,2010,2023,14,4.05,12.14,8,42,8.12,27.83,5.28,12,5,4219,"Cambios socio-técnicos para el desarrollo de la innovación en el sector agropecuario",12
6648,"David Eduardo Alvarez Sanchez",170,2010,2023,14,4.05,12.14,8,42,8.12,27.83,5.28,12,5,4291,"Centro de Investigación Obonuco",9
7038,"Alefsi David Sanchez Reinoso",285,2013,2023,11,11.4,25.91,10,25,12.49,67.4,8.21,16,8,4290,"Centro de Investigación Nataima",9
7038,"Alefsi David Sanchez Reinoso",285,2013,2023,11,11.4,25.91,10,25,12.49,67.4,8.21,16,8,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
